org_name,Year,Month,Recetpts,Disposals,Pending,Response_rate,,,
Ministry of Minority Affairs,2016,7,103,113,-10,1.097087379,,,
Ministry of Minority Affairs,2016,8,140,92,48,0.657142857,,,
Ministry of Minority Affairs,2016,9,149,49,100,0.32885906,,,
Ministry of Minority Affairs,2016,10,102,116,-14,1.137254902,,,
Ministry of Minority Affairs,2016,11,89,375,-286,4.213483146,,,
Ministry of Minority Affairs,2016,12,76,8,68,0.105263158,,,
Ministry of Minority Affairs,2017,1,85,94,-9,1.105882353,,,
Ministry of Minority Affairs,2017,2,109,131,-22,1.201834862,,,
Ministry of Minority Affairs,2017,3,143,82,61,0.573426573,,,
Ministry of Minority Affairs,2017,4,159,84,75,0.528301887,,,
Ministry of Minority Affairs,2017,5,170,195,-25,1.147058824,,,
Ministry of Minority Affairs,2017,6,259,393,-134,1.517374517,,,
Ministry of Minority Affairs,2017,7,263,272,-9,1.034220532,,,
Ministry of Minority Affairs,2017,8,301,305,-4,1.013289037,,,
Ministry of Minority Affairs,2017,9,202,213,-11,1.054455446,,,
Ministry of Minority Affairs,2017,10,259,241,18,0.930501931,,,
Ministry of Minority Affairs,2017,11,181,139,42,0.767955801,,,
Ministry of Minority Affairs,2017,12,150,139,11,0.926666667,,,
Ministry of Minority Affairs,2018,1,139,105,34,0.755395683,,,
Ministry of Minority Affairs,2018,2,203,149,54,0.733990148,,,
Ministry of Minority Affairs,2018,3,164,118,46,0.719512195,,,
Ministry of Minority Affairs,2018,4,190,173,17,0.910526316,,,
Ministry of Minority Affairs,2018,5,260,380,-120,1.461538462,,,
Ministry of Minority Affairs,2018,6,159,204,-45,1.283018868,,,
Ministry of Minority Affairs,2018,7,153,254,-101,1.660130719,,,
Ministry of Minority Affairs,2018,8,187,141,46,0.754010695,,,
Ministry of Minority Affairs,2018,9,122,129,-7,1.057377049,,,
Ministry of Minority Affairs,2018,10,145,114,31,0.786206897,,,
Ministry of Minority Affairs,2018,11,105,129,-24,1.228571429,,,
Ministry of Minority Affairs,2018,12,105,64,41,0.60952381,,,
Ministry of Minority Affairs,2019,1,209,117,92,0.559808612,,,
Ministry of Minority Affairs,2019,2,257,153,104,0.595330739,,,
Ministry of Minority Affairs,2019,3,227,59,168,0.259911894,,,
Ministry of Minority Affairs,2019,4,137,5,132,0.03649635,,,
Ministry of Minority Affairs,2019,5,96,13,83,0.135416667,,,
Ministry of Minority Affairs,2019,6,150,10,140,0.066666667,,,
Ministry of Minority Affairs,2019,7,159,5,154,0.031446541,,,
Ministry of Minority Affairs,2019,8,123,152,-29,1.235772358,,,
Ministry of Minority Affairs,2019,9,113,171,-58,1.513274336,,,
Ministry of Minority Affairs,2019,10,159,835,-676,5.251572327,,,
Ministry of New and Renewable Energy,2016,1,101,31,70,0.306930693,,,
Ministry of New and Renewable Energy,2016,2,92,70,22,0.760869565,,,
Ministry of New and Renewable Energy,2016,3,111,37,74,0.333333333,,,
Ministry of New and Renewable Energy,2016,4,112,69,43,0.616071429,,,
Ministry of New and Renewable Energy,2016,5,102,85,17,0.833333333,,,
Ministry of New and Renewable Energy,2016,6,135,117,18,0.866666667,,,
Ministry of New and Renewable Energy,2016,7,96,59,37,0.614583333,,,
Ministry of New and Renewable Energy,2016,8,144,35,109,0.243055556,,,
Ministry of New and Renewable Energy,2016,9,99,138,-39,1.393939394,,,
Ministry of New and Renewable Energy,2016,10,81,76,5,0.938271605,,,
Ministry of New and Renewable Energy,2016,11,71,97,-26,1.366197183,,,
Ministry of New and Renewable Energy,2016,12,107,162,-55,1.514018692,,,
Ministry of New and Renewable Energy,2017,1,77,146,-69,1.896103896,,,
Ministry of New and Renewable Energy,2017,2,79,64,15,0.810126582,,,
Ministry of New and Renewable Energy,2017,3,111,53,58,0.477477477,,,
Ministry of New and Renewable Energy,2017,4,67,40,27,0.597014925,,,
Ministry of New and Renewable Energy,2017,5,97,171,-74,1.762886598,,,
Ministry of New and Renewable Energy,2017,6,118,203,-85,1.720338983,,,
Ministry of New and Renewable Energy,2017,7,101,197,-96,1.95049505,,,
Ministry of New and Renewable Energy,2017,8,75,88,-13,1.173333333,,,
Ministry of New and Renewable Energy,2017,9,59,50,9,0.847457627,,,
Ministry of New and Renewable Energy,2017,10,62,57,5,0.919354839,,,
Ministry of New and Renewable Energy,2017,11,64,59,5,0.921875,,,
Ministry of New and Renewable Energy,2017,12,50,80,-30,1.6,,,
Ministry of New and Renewable Energy,2018,1,52,51,1,0.980769231,,,
Ministry of New and Renewable Energy,2018,2,45,47,-2,1.044444444,,,
Ministry of New and Renewable Energy,2018,3,66,47,19,0.712121212,,,
Ministry of New and Renewable Energy,2018,4,76,71,5,0.934210526,,,
Ministry of New and Renewable Energy,2018,5,137,143,-6,1.04379562,,,
Ministry of New and Renewable Energy,2018,6,48,60,-12,1.25,,,
Ministry of New and Renewable Energy,2018,7,81,68,13,0.839506173,,,
Ministry of New and Renewable Energy,2018,8,87,88,-1,1.011494253,,,
Ministry of New and Renewable Energy,2018,9,60,71,-11,1.183333333,,,
Ministry of New and Renewable Energy,2018,10,87,79,8,0.908045977,,,
Ministry of New and Renewable Energy,2018,11,49,49,0,1,,,
Ministry of New and Renewable Energy,2018,12,79,88,-9,1.113924051,,,
Ministry of New and Renewable Energy,2019,1,72,83,-11,1.152777778,,,
Ministry of New and Renewable Energy,2019,2,76,63,13,0.828947368,,,
Ministry of New and Renewable Energy,2019,3,63,55,8,0.873015873,,,
Ministry of New and Renewable Energy,2019,4,48,65,-17,1.354166667,,,
Ministry of New and Renewable Energy,2019,5,42,42,0,1,,,
Ministry of New and Renewable Energy,2019,6,96,85,11,0.885416667,,,
Ministry of New and Renewable Energy,2019,7,81,84,-3,1.037037037,,,
Ministry of New and Renewable Energy,2019,8,75,82,-7,1.093333333,,,
Ministry of New and Renewable Energy,2019,9,85,69,16,0.811764706,,,
Ministry of New and Renewable Energy,2019,10,97,106,-9,1.092783505,,,
Ministry of Panchayati Raj,2016,1,61,38,23,0.62295082,,,
Ministry of Panchayati Raj,2016,2,96,92,4,0.958333333,,,
Ministry of Panchayati Raj,2016,3,84,86,-2,1.023809524,,,
Ministry of Panchayati Raj,2016,4,72,73,-1,1.013888889,,,
Ministry of Panchayati Raj,2016,5,85,83,2,0.976470588,,,
Ministry of Panchayati Raj,2016,6,107,76,31,0.710280374,,,
Ministry of Panchayati Raj,2016,7,69,115,-46,1.666666667,,,
Ministry of Panchayati Raj,2016,8,88,68,20,0.772727273,,,
Ministry of Panchayati Raj,2016,9,101,109,-8,1.079207921,,,
Ministry of Panchayati Raj,2016,10,116,106,10,0.913793103,,,
Ministry of Panchayati Raj,2016,11,93,66,27,0.709677419,,,
Ministry of Panchayati Raj,2016,12,109,128,-19,1.174311927,,,
Ministry of Panchayati Raj,2017,1,96,53,43,0.552083333,,,
Ministry of Panchayati Raj,2017,2,89,151,-62,1.696629213,,,
Ministry of Panchayati Raj,2017,3,120,118,2,0.983333333,,,
Ministry of Panchayati Raj,2017,4,143,118,25,0.825174825,,,
Ministry of Panchayati Raj,2017,5,150,167,-17,1.113333333,,,
Ministry of Panchayati Raj,2017,6,119,115,4,0.966386555,,,
Ministry of Panchayati Raj,2017,7,160,156,4,0.975,,,
Ministry of Panchayati Raj,2017,8,171,184,-13,1.076023392,,,
Ministry of Panchayati Raj,2017,9,155,153,2,0.987096774,,,
Ministry of Panchayati Raj,2017,10,187,177,10,0.946524064,,,
Ministry of Panchayati Raj,2017,11,147,157,-10,1.068027211,,,
Ministry of Panchayati Raj,2017,12,152,153,-1,1.006578947,,,
Ministry of Panchayati Raj,2018,1,74,79,-5,1.067567568,,,
Ministry of Panchayati Raj,2018,2,84,75,9,0.892857143,,,
Ministry of Panchayati Raj,2018,3,96,108,-12,1.125,,,
Ministry of Panchayati Raj,2018,4,105,100,5,0.952380952,,,
Ministry of Panchayati Raj,2018,5,151,157,-6,1.039735099,,,
Ministry of Panchayati Raj,2018,6,97,96,1,0.989690722,,,
Ministry of Panchayati Raj,2018,7,108,116,-8,1.074074074,,,
Ministry of Panchayati Raj,2018,8,122,126,-4,1.032786885,,,
Ministry of Panchayati Raj,2018,9,120,121,-1,1.008333333,,,
Ministry of Panchayati Raj,2018,10,146,144,2,0.98630137,,,
Ministry of Panchayati Raj,2018,11,91,93,-2,1.021978022,,,
Ministry of Panchayati Raj,2018,12,126,118,8,0.936507937,,,
Ministry of Panchayati Raj,2019,1,167,163,4,0.976047904,,,
Ministry of Panchayati Raj,2019,2,158,147,11,0.930379747,,,
Ministry of Panchayati Raj,2019,3,159,161,-2,1.012578616,,,
Ministry of Panchayati Raj,2019,4,85,85,0,1,,,
Ministry of Panchayati Raj,2019,5,118,105,13,0.889830508,,,
Ministry of Panchayati Raj,2019,6,174,178,-4,1.022988506,,,
Ministry of Panchayati Raj,2019,7,230,222,8,0.965217391,,,
Ministry of Panchayati Raj,2019,8,237,229,8,0.966244726,,,
Ministry of Panchayati Raj,2019,9,196,207,-11,1.056122449,,,
Ministry of Panchayati Raj,2019,10,144,123,21,0.854166667,,,
Ministry of Parliamentary Affairs,2016,1,43,3,40,0.069767442,,,
Ministry of Parliamentary Affairs,2016,2,60,93,-33,1.55,,,
Ministry of Parliamentary Affairs,2016,3,80,84,-4,1.05,,,
Ministry of Parliamentary Affairs,2016,4,44,41,3,0.931818182,,,
Ministry of Parliamentary Affairs,2016,5,57,46,11,0.807017544,,,
Ministry of Parliamentary Affairs,2016,6,44,45,-1,1.022727273,,,
Ministry of Parliamentary Affairs,2016,7,67,61,6,0.910447761,,,
Ministry of Parliamentary Affairs,2016,8,95,103,-8,1.084210526,,,
Ministry of Parliamentary Affairs,2016,9,59,65,-6,1.101694915,,,
Ministry of Parliamentary Affairs,2016,10,55,60,-5,1.090909091,,,
Ministry of Parliamentary Affairs,2016,11,64,46,18,0.71875,,,
Ministry of Parliamentary Affairs,2016,12,126,110,16,0.873015873,,,
Ministry of Parliamentary Affairs,2017,1,54,60,-6,1.111111111,,,
Ministry of Parliamentary Affairs,2017,2,56,47,9,0.839285714,,,
Ministry of Parliamentary Affairs,2017,3,81,80,1,0.987654321,,,
Ministry of Parliamentary Affairs,2017,4,73,42,31,0.575342466,,,
Ministry of Parliamentary Affairs,2017,5,66,98,-32,1.484848485,,,
Ministry of Parliamentary Affairs,2017,6,56,50,6,0.892857143,,,
Ministry of Parliamentary Affairs,2017,7,70,83,-13,1.185714286,,,
Ministry of Parliamentary Affairs,2017,8,105,83,22,0.79047619,,,
Ministry of Parliamentary Affairs,2017,9,45,54,-9,1.2,,,
Ministry of Parliamentary Affairs,2017,10,50,48,2,0.96,,,
Ministry of Parliamentary Affairs,2017,11,58,58,0,1,,,
Ministry of Parliamentary Affairs,2017,12,84,82,2,0.976190476,,,
Ministry of Parliamentary Affairs,2018,1,42,49,-7,1.166666667,,,
Ministry of Parliamentary Affairs,2018,2,49,84,-35,1.714285714,,,
Ministry of Parliamentary Affairs,2018,3,66,47,19,0.712121212,,,
Ministry of Parliamentary Affairs,2018,4,115,95,20,0.826086957,,,
Ministry of Parliamentary Affairs,2018,5,111,117,-6,1.054054054,,,
Ministry of Parliamentary Affairs,2018,6,32,6,26,0.1875,,,
Ministry of Parliamentary Affairs,2018,7,56,75,-19,1.339285714,,,
Ministry of Parliamentary Affairs,2018,8,56,70,-14,1.25,,,
Ministry of Parliamentary Affairs,2018,9,48,45,3,0.9375,,,
Ministry of Parliamentary Affairs,2018,10,76,98,-22,1.289473684,,,
Ministry of Parliamentary Affairs,2018,11,77,82,-5,1.064935065,,,
Ministry of Parliamentary Affairs,2018,12,89,90,-1,1.011235955,,,
Ministry of Parliamentary Affairs,2019,1,67,69,-2,1.029850746,,,
Ministry of Parliamentary Affairs,2019,2,71,67,4,0.943661972,,,
Ministry of Parliamentary Affairs,2019,3,77,42,35,0.545454545,,,
Ministry of Parliamentary Affairs,2019,4,46,80,-34,1.739130435,,,
Ministry of Parliamentary Affairs,2019,5,37,41,-4,1.108108108,,,
Ministry of Parliamentary Affairs,2019,6,76,74,2,0.973684211,,,
Ministry of Parliamentary Affairs,2019,7,77,90,-13,1.168831169,,,
Ministry of Parliamentary Affairs,2019,8,66,65,1,0.984848485,,,
Ministry of Parliamentary Affairs,2019,9,68,65,3,0.955882353,,,
Ministry of Parliamentary Affairs,2019,10,45,49,-4,1.088888889,,,
Ministry of Petroleum and Natural Gas,2016,1,1027,225,802,0.219084713,,,
Ministry of Petroleum and Natural Gas,2016,2,1109,987,122,0.889990983,,,
Ministry of Petroleum and Natural Gas,2016,3,889,1391,-502,1.564679415,,,
Ministry of Petroleum and Natural Gas,2016,4,842,717,125,0.851543943,,,
Ministry of Petroleum and Natural Gas,2016,5,933,1067,-134,1.143622722,,,
Ministry of Petroleum and Natural Gas,2016,6,1144,1023,121,0.894230769,,,
Ministry of Petroleum and Natural Gas,2016,7,1124,924,200,0.822064057,,,
Ministry of Petroleum and Natural Gas,2016,8,1242,1331,-89,1.071658615,,,
Ministry of Petroleum and Natural Gas,2016,9,1206,1221,-15,1.012437811,,,
Ministry of Petroleum and Natural Gas,2016,10,1126,860,266,0.763765542,,,
Ministry of Petroleum and Natural Gas,2016,11,1320,1254,66,0.95,,,
Ministry of Petroleum and Natural Gas,2016,12,1806,1509,297,0.835548173,,,
Ministry of Petroleum and Natural Gas,2017,1,1675,1491,184,0.890149254,,,
Ministry of Petroleum and Natural Gas,2017,2,1269,1841,-572,1.450748621,,,
Ministry of Petroleum and Natural Gas,2017,3,1583,1413,170,0.89260897,,,
Ministry of Petroleum and Natural Gas,2017,4,1401,1108,293,0.790863669,,,
Ministry of Petroleum and Natural Gas,2017,5,1528,1907,-379,1.248036649,,,
Ministry of Petroleum and Natural Gas,2017,6,1187,1083,104,0.912384162,,,
Ministry of Petroleum and Natural Gas,2017,7,1193,1413,-220,1.184409053,,,
Ministry of Petroleum and Natural Gas,2017,8,1207,1022,185,0.846727423,,,
Ministry of Petroleum and Natural Gas,2017,9,1296,1618,-322,1.24845679,,,
Ministry of Petroleum and Natural Gas,2017,10,1156,1012,144,0.875432526,,,
Ministry of Petroleum and Natural Gas,2017,11,1276,1404,-128,1.10031348,,,
Ministry of Petroleum and Natural Gas,2017,12,1313,1057,256,0.805026657,,,
Ministry of Petroleum and Natural Gas,2018,1,1058,1403,-345,1.326086957,,,
Ministry of Petroleum and Natural Gas,2018,2,1024,1008,16,0.984375,,,
Ministry of Petroleum and Natural Gas,2018,3,1161,1068,93,0.919896641,,,
Ministry of Petroleum and Natural Gas,2018,4,1175,1004,171,0.854468085,,,
Ministry of Petroleum and Natural Gas,2018,5,1517,1679,-162,1.106789717,,,
Ministry of Petroleum and Natural Gas,2018,6,1133,1174,-41,1.036187114,,,
Ministry of Petroleum and Natural Gas,2018,7,1493,1435,58,0.961152043,,,
Ministry of Petroleum and Natural Gas,2018,8,1517,1546,-29,1.019116678,,,
Ministry of Petroleum and Natural Gas,2018,9,2150,1736,414,0.80744186,,,
Ministry of Petroleum and Natural Gas,2018,10,2231,2285,-54,1.024204393,,,
Ministry of Petroleum and Natural Gas,2018,11,1812,1850,-38,1.020971302,,,
Ministry of Petroleum and Natural Gas,2018,12,1825,2062,-237,1.129863014,,,
Ministry of Petroleum and Natural Gas,2019,1,1837,1769,68,0.962983125,,,
Ministry of Petroleum and Natural Gas,2019,2,2098,1637,461,0.780266921,,,
Ministry of Petroleum and Natural Gas,2019,3,2119,2135,-16,1.007550731,,,
Ministry of Petroleum and Natural Gas,2019,4,1506,2108,-602,1.399734396,,,
Ministry of Petroleum and Natural Gas,2019,5,1479,1578,-99,1.06693712,,,
Ministry of Petroleum and Natural Gas,2019,6,1754,1472,282,0.839224629,,,
Ministry of Petroleum and Natural Gas,2019,7,2052,1833,219,0.893274854,,,
Ministry of Petroleum and Natural Gas,2019,8,2024,1738,286,0.858695652,,,
Ministry of Petroleum and Natural Gas,2019,9,1834,2457,-623,1.339694656,,,
Ministry of Petroleum and Natural Gas,2019,10,1375,1558,-183,1.133090909,,,
Ministry of Petroleum and Natural Gas,2019,11,41,103,-62,2.512195122,,,
Ministry of Power,2016,1,193,51,142,0.264248705,,,
Ministry of Power,2016,2,241,25,216,0.10373444,,,
Ministry of Power,2016,3,308,201,107,0.652597403,,,
Ministry of Power,2016,4,304,330,-26,1.085526316,,,
Ministry of Power,2016,5,352,411,-59,1.167613636,,,
Ministry of Power,2016,6,387,288,99,0.744186047,,,
Ministry of Power,2016,7,307,304,3,0.990228013,,,
Ministry of Power,2016,8,358,483,-125,1.349162011,,,
Ministry of Power,2016,9,318,391,-73,1.229559748,,,
Ministry of Power,2016,10,244,261,-17,1.069672131,,,
Ministry of Power,2016,11,216,214,2,0.990740741,,,
Ministry of Power,2016,12,285,128,157,0.449122807,,,
Ministry of Power,2017,1,236,122,114,0.516949153,,,
Ministry of Power,2017,2,282,488,-206,1.730496454,,,
Ministry of Power,2017,3,360,307,53,0.852777778,,,
Ministry of Power,2017,4,370,427,-57,1.154054054,,,
Ministry of Power,2017,5,401,364,37,0.907730673,,,
Ministry of Power,2017,6,445,469,-24,1.053932584,,,
Ministry of Power,2017,7,433,498,-65,1.150115473,,,
Ministry of Power,2017,8,447,418,29,0.935123043,,,
Ministry of Power,2017,9,349,383,-34,1.097421203,,,
Ministry of Power,2017,10,372,328,44,0.88172043,,,
Ministry of Power,2017,11,374,406,-32,1.085561497,,,
Ministry of Power,2017,12,391,333,58,0.851662404,,,
Ministry of Power,2018,1,271,339,-68,1.250922509,,,
Ministry of Power,2018,2,202,202,0,1,,,
Ministry of Power,2018,3,284,306,-22,1.077464789,,,
Ministry of Power,2018,4,420,293,127,0.697619048,,,
Ministry of Power,2018,5,476,372,104,0.781512605,,,
Ministry of Power,2018,6,355,289,66,0.814084507,,,
Ministry of Power,2018,7,465,607,-142,1.305376344,,,
Ministry of Power,2018,8,422,396,26,0.938388626,,,
Ministry of Power,2018,9,351,387,-36,1.102564103,,,
Ministry of Power,2018,10,355,380,-25,1.070422535,,,
Ministry of Power,2018,11,329,361,-32,1.097264438,,,
Ministry of Power,2018,12,321,353,-32,1.099688474,,,
Ministry of Power,2019,1,356,374,-18,1.050561798,,,
Ministry of Power,2019,2,278,305,-27,1.097122302,,,
Ministry of Power,2019,3,251,257,-6,1.023904382,,,
Ministry of Power,2019,4,230,281,-51,1.22173913,,,
Ministry of Power,2019,5,269,297,-28,1.104089219,,,
Ministry of Power,2019,6,471,364,107,0.772823779,,,
Ministry of Power,2019,7,464,453,11,0.976293103,,,
Ministry of Power,2019,8,355,388,-33,1.092957746,,,
Ministry of Power,2019,9,332,306,26,0.921686747,,,
Ministry of Power,2019,10,318,291,27,0.91509434,,,
Ministry of Power,2019,11,4,14,-10,3.5,,,
Ministry of Railways ( Railway Board),2016,1,3898,1268,2630,0.325295023,,,
Ministry of Railways ( Railway Board),2016,2,4306,2973,1333,0.690431955,,,
